PERIOD,LEAD_SOURCE,SOURCE_SALES,SOURCE_PREMIUM
2024-03-30,VOXR,2,304.63
2024-03-30,Youtube,1,86.82
2024-03-30,Regal,0,0.0
2024-03-31,Barrington,0,0.0
2024-03-31,Channel Edge,0,0.0
2024-03-31,Google,0,0.0
2024-03-31,Lucent,2,548.65
2024-03-31,O2C,0,0.0
2024-03-31,Other,0,0.0
2024-03-31,Policy Chat,0,0.0
2024-03-31,Ring 2,0,0.0
2024-03-31,Roku,0,0.0
2024-03-31,VOXR,2,282.83
2024-03-31,Youtube,1,66.48
2024-03-31,Regal,0,0.0
2024-04-01,Barrington,0,0.0
2024-04-01,Channel Edge,0,0.0
2024-04-01,Google,1,227.55
2024-04-01,Lucent,0,0.0
2024-04-01,O2C,0,0.0
2024-04-01,Other,0,0.0
2024-04-01,Policy Chat,0,0.0
2024-04-01,Ring 2,0,0.0
2024-04-01,Roku,0,0.0
2024-04-01,VOXR,0,0.0
2024-04-01,Youtube,2,120.3
2024-04-01,Regal,0,0.0
2024-04-02,Barrington,0,0.0
2024-04-02,Channel Edge,1,194.49
2024-04-02,Google,1,203.74
2024-04-02,Lucent,0,0.0
2024-04-02,O2C,0,0.0
2024-04-02,Other,1,128.19
2024-04-02,Policy Chat,0,0.0
2024-04-02,Ring 2,1,578.05
2024-04-02,Roku,0,0.0
2024-04-02,VOXR,0,0.0
2024-04-02,Youtube,2,172.3
2024-04-02,Regal,0,0.0
2024-04-03,Barrington,0,0.0
2024-04-03,Channel Edge,1,208.02
2024-04-03,Google,1,192.51
2024-04-03,Lucent,0,0.0
2024-04-03,O2C,0,0.0
2024-04-03,Other,0,0.0
2024-04-03,Policy Chat,0,0.0
2024-04-03,Ring 2,0,0.0
2024-04-03,Roku,0,0.0
2024-04-03,VOXR,1,157.26
2024-04-03,Youtube,2,205.13
2024-04-03,Regal,0,0.0
2024-04-04,Barrington,0,0.0
2024-04-04,Channel Edge,1,165.48
2024-04-04,Google,0,0.0
2024-04-04,Lucent,0,0.0
2024-04-04,O2C,0,0.0
2024-04-04,Other,1,112.65
2024-04-04,Policy Chat,0,0.0
2024-04-04,Ring 2,1,560.41
2024-04-04,Roku,0,0.0
2024-04-04,VOXR,0,0.0
2024-04-04,Youtube,5,417.71
2024-04-04,Regal,0,0.0
2024-04-05,Barrington,0,0.0
2024-04-05,Channel Edge,0,0.0
2024-04-05,Google,1,164.07
2024-04-05,Lucent,0,0.0
2024-04-05,O2C,0,0.0
2024-04-05,Other,2,208.02
2024-04-05,Policy Chat,0,0.0
2024-04-05,Ring 2,0,0.0
2024-04-05,Roku,0,0.0
2024-04-05,VOXR,2,337.52
2024-04-05,Youtube,1,89.02
2024-04-05,Regal,0,0.0
2024-04-06,Barrington,0,0.0
2024-04-06,Channel Edge,1,288.9
2024-04-06,Google,0,0.0
2024-04-06,Lucent,0,0.0
2024-04-06,O2C,3,779.77
2024-04-06,Other,0,0.0
2024-04-06,Policy Chat,0,0.0
2024-04-06,Ring 2,1,639.41
2024-04-06,Roku,1,93.23
2024-04-06,VOXR,2,346.88
2024-04-06,Youtube,0,0.0
2024-04-06,Regal,0,0.0
2024-04-07,Barrington,0,0.0
2024-04-07,Channel Edge,0,0.0
2024-04-07,Google,0,0.0
2024-04-07,Lucent,0,0.0
2024-04-07,O2C,1,209.05
2024-04-07,Other,0,0.0
2024-04-07,Policy Chat,0,0.0
2024-04-07,Ring 2,0,0.0
2024-04-07,Roku,0,0.0
2024-04-07,VOXR,0,0.0
2024-04-07,Youtube,5,342.11
2024-04-07,Regal,0,0.0
2024-04-08,Barrington,1,291.55
2024-04-08,Channel Edge,0,0.0
2024-04-08,Google,1,165.57
2024-04-08,Lucent,0,0.0
2024-04-08,O2C,2,419.87
2024-04-08,Other,0,0.0
2024-04-08,Policy Chat,0,0.0
2024-04-08,Ring 2,0,0.0
2024-04-08,Roku,1,131.22
2024-04-08,VOXR,0,0.0
2024-04-08,Youtube,1,72.54
2024-04-08,Regal,0,0.0
2024-04-09,Barrington,0,0.0
2024-04-09,Channel Edge,2,430.74
2024-04-09,Google,0,0.0
2024-04-09,Lucent,0,0.0
2024-04-09,O2C,3,641.43
2024-04-09,Other,0,0.0
2024-04-09,Policy Chat,0,0.0
2024-04-09,Ring 2,0,0.0
2024-04-09,Roku,0,0.0
2024-04-09,VOXR,0,0.0
2024-04-09,Youtube,2,180.79
2024-04-09,Regal,0,0.0
2024-04-10,Barrington,0,0.0
2024-04-10,Channel Edge,0,0.0
2024-04-10,Google,0,0.0
2024-04-10,Lucent,1,495.38
2024-04-10,O2C,0,0.0
2024-04-10,Other,1,102.89
2024-04-10,Policy Chat,0,0.0
2024-04-10,Ring 2,0,0.0
2024-04-10,Roku,0,0.0
2024-04-10,VOXR,1,143.01
2024-04-10,Youtube,0,0.0
2024-04-10,Regal,0,0.0
2024-04-11,Barrington,0,0.0
2024-04-11,Channel Edge,0,0.0
2024-04-11,Google,1,196.52
2024-04-11,Lucent,0,0.0
2024-04-11,O2C,0,0.0
2024-04-11,Other,0,0.0
2024-04-11,Policy Chat,0,0.0
2024-04-11,Ring 2,2,1301.35
2024-04-11,Roku,0,0.0
2024-04-11,VOXR,0,0.0
2024-04-11,Youtube,2,110.91
2024-04-11,Regal,0,0.0
2024-04-12,Barrington,1,376.4
2024-04-12,Channel Edge,0,0.0
2024-04-12,Google,0,0.0
2024-04-12,Lucent,1,425.28
2024-04-12,O2C,0,0.0
2024-04-12,Other,2,275.03
2024-04-12,Policy Chat,0,0.0
2024-04-12,Ring 2,0,0.0
2024-04-12,Roku,0,0.0
2024-04-12,VOXR,0,0.0
2024-04-12,Youtube,7,572.34
2024-04-12,Regal,0,0.0
2024-04-13,Barrington,1,357.61
2024-04-13,Channel Edge,2,432.33
2024-04-13,Google,0,0.0
2024-04-13,Lucent,0,0.0
2024-04-13,O2C,0,0.0
2024-04-13,Other,0,0.0
2024-04-13,Policy Chat,0,0.0
2024-04-13,Ring 2,0,0.0
2024-04-13,Roku,0,0.0
2024-04-13,VOXR,1,103.29
2024-04-13,Youtube,1,91.53
2024-04-13,Regal,0,0.0
2024-04-14,Barrington,0,0.0
2024-04-14,Channel Edge,0,0.0
2024-04-14,Google,0,0.0
2024-04-14,Lucent,0,0.0
2024-04-14,O2C,1,230.6
2024-04-14,Other,1,135.08
2024-04-14,Policy Chat,0,0.0
2024-04-14,Ring 2,0,0.0
2024-04-14,Roku,0,0.0
2024-04-14,VOXR,1,221.52
2024-04-14,Youtube,1,88.84
2024-04-14,Regal,0,0.0
2024-04-15,Barrington,0,0.0
2024-04-15,Channel Edge,1,208.32
2024-04-15,Google,0,0.0
2024-04-15,Lucent,0,0.0
2024-04-15,O2C,1,192.89
2024-04-15,Other,0,0.0
2024-04-15,Policy Chat,0,0.0
2024-04-15,Ring 2,0,0.0
2024-04-15,Roku,0,0.0
2024-04-15,VOXR,0,0.0
2024-04-15,Youtube,5,416.87
2024-04-15,Regal,0,0.0
2024-04-16,Barrington,2,587.79
2024-04-16,Channel Edge,2,332.56
2024-04-16,Google,0,0.0
2024-04-16,Lucent,0,0.0
2024-04-16,O2C,1,241.16
2024-04-16,Other,1,143.36
2024-04-16,Policy Chat,1,64.35
2024-04-16,Ring 2,1,569.48
2024-04-16,Roku,0,0.0
2024-04-16,VOXR,2,308.71
2024-04-16,Youtube,2,107.77
2024-04-16,Regal,1,108.66
2024-04-17,Barrington,0,0.0
2024-04-17,Channel Edge,1,204.87
2024-04-17,Google,0,0.0
2024-04-17,Lucent,0,0.0
2024-04-17,O2C,0,0.0
2024-04-17,Other,1,99.9
2024-04-17,Policy Chat,0,0.0
2024-04-17,Ring 2,0,0.0
2024-04-17,Roku,0,0.0
2024-04-17,VOXR,0,0.0
2024-04-17,Youtube,5,432.46
2024-04-17,Regal,0,0.0
2024-04-18,Barrington,0,0.0
2024-04-18,Channel Edge,1,228.05
2024-04-18,Google,0,0.0
2024-04-18,Lucent,0,0.0
2024-04-18,O2C,0,0.0
2024-04-18,Other,2,218.28
2024-04-18,Policy Chat,0,0.0
2024-04-18,Ring 2,0,0.0
2024-04-18,Roku,0,0.0
2024-04-18,VOXR,2,372.82
2024-04-18,Youtube,3,253.16
2024-04-18,Regal,0,0.0
2024-04-19,Barrington,1,365.05
2024-04-19,Channel Edge,0,0.0
2024-04-19,Google,0,0.0
2024-04-19,Lucent,0,0.0
2024-04-19,O2C,1,158.17
2024-04-19,Other,1,130.8
2024-04-19,Policy Chat,1,56.68
2024-04-19,Ring 2,0,0.0
2024-04-19,Roku,1,117.03
2024-04-19,VOXR,1,159.24
2024-04-19,Youtube,1,87.45
2024-04-19,Regal,1,199.53
2024-04-20,Barrington,0,0.0
2024-04-20,Channel Edge,2,409.93
2024-04-20,Google,0,0.0
2024-04-20,Lucent,0,0.0
2024-04-20,O2C,1,189.28
2024-04-20,Other,0,0.0
2024-04-20,Policy Chat,0,0.0
2024-04-20,Ring 2,0,0.0
2024-04-20,Roku,1,153.0
2024-04-20,VOXR,1,186.49
2024-04-20,Youtube,2,149.92
2024-04-20,Regal,0,0.0
2024-04-21,Barrington,3,890.51
2024-04-21,Channel Edge,1,228.51
2024-04-21,Google,1,181.14
2024-04-21,Lucent,0,0.0
2024-04-21,O2C,1,175.72
2024-04-21,Other,0,0.0
2024-04-21,Policy Chat,0,0.0
2024-04-21,Ring 2,1,379.04
2024-04-21,Roku,0,0.0
2024-04-21,VOXR,0,0.0
2024-04-21,Youtube,1,68.16
2024-04-21,Regal,0,0.0
2024-04-22,Barrington,2,691.66
2024-04-22,Channel Edge,1,215.45
2024-04-22,Google,0,0.0
2024-04-22,Lucent,2,502.52
2024-04-22,O2C,1,200.16
2024-04-22,Other,0,0.0
2024-04-22,Policy Chat,0,0.0
2024-04-22,Ring 2,0,0.0
2024-04-22,Roku,0,0.0
2024-04-22,VOXR,1,236.41
2024-04-22,Youtube,4,329.51
2024-04-22,Regal,0,0.0
2024-04-23,Barrington,1,300.85
2024-04-23,Channel Edge,0,0.0
2024-04-23,Google,0,0.0
2024-04-23,Lucent,0,0.0
2024-04-23,O2C,2,448.07
2024-04-23,Other,0,0.0
2024-04-23,Policy Chat,0,0.0
2024-04-23,Ring 2,0,0.0
2024-04-23,Roku,1,126.22
2024-04-23,VOXR,0,0.0
2024-04-23,Youtube,2,130.89
2024-04-23,Regal,0,0.0
2024-04-24,Barrington,2,699.22
2024-04-24,Channel Edge,1,196.78
2024-04-24,Google,0,0.0
2024-04-24,Lucent,1,308.4
2024-04-24,O2C,0,0.0
2024-04-24,Other,0,0.0
2024-04-24,Policy Chat,0,0.0
2024-04-24,Ring 2,1,640.69
2024-04-24,Roku,0,0.0
2024-04-24,VOXR,1,159.21
2024-04-24,Youtube,0,0.0
2024-04-24,Regal,0,0.0
2024-04-25,Barrington,0,0.0
2024-04-25,Channel Edge,2,425.23
2024-04-25,Google,1,208.57
2024-04-25,Lucent,1,330.82
2024-04-25,O2C,0,0.0
2024-04-25,Other,0,0.0
2024-04-25,Policy Chat,1,59.86
2024-04-25,Ring 2,0,0.0
2024-04-25,Roku,0,0.0
2024-04-25,VOXR,2,282.84
2024-04-25,Youtube,2,131.49
2024-04-25,Regal,0,0.0
2024-04-26,Barrington,0,0.0
2024-04-26,Channel Edge,0,0.0
2024-04-26,Google,0,0.0
2024-04-26,Lucent,0,0.0
2024-04-26,O2C,1,198.21
2024-04-26,Other,1,115.85
2024-04-26,Policy Chat,0,0.0
2024-04-26,Ring 2,0,0.0
2024-04-26,Roku,1,105.21
2024-04-26,VOXR,1,145.12
2024-04-26,Youtube,0,0.0
2024-04-26,Regal,0,0.0
2024-04-27,Barrington,2,699.57
2024-04-27,Channel Edge,0,0.0
2024-04-27,Google,0,0.0
2024-04-27,Lucent,0,0.0
2024-04-27,O2C,0,0.0
2024-04-27,Other,0,0.0
2024-04-27,Policy Chat,0,0.0
2024-04-27,Ring 2,0,0.0
2024-04-27,Roku,0,0.0
2024-04-27,VOXR,0,0.0
2024-04-27,Youtube,1,78.12
2024-04-27,Regal,0,0.0
2024-04-28,Barrington,0,0.0
2024-04-28,Channel Edge,3,630.4
2024-04-28,Google,0,0.0
2024-04-28,Lucent,0,0.0
2024-04-28,O2C,0,0.0
2024-04-28,Other,0,0.0
2024-04-28,Policy Chat,0,0.0
2024-04-28,Ring 2,0,0.0
2024-04-28,Roku,0,0.0
2024-04-28,VOXR,1,195.08
2024-04-28,Youtube,1,67.32
2024-04-28,Regal,0,0.0
2024-04-29,Barrington,0,0.0
2024-04-29,Channel Edge,1,151.73
2024-04-29,Google,0,0.0
2024-04-29,Lucent,0,0.0
2024-04-29,O2C,4,578.06
2024-04-29,Other,1,97.8
2024-04-29,Policy Chat,0,0.0
2024-04-29,Ring 2,0,0.0
2024-04-29,Roku,0,0.0
2024-04-29,VOXR,0,0.0
2024-04-29,Youtube,1,72.13
2024-04-29,Regal,0,0.0
2024-04-30,Barrington,1,355.31
2024-04-30,Channel Edge,0,0.0
2024-04-30,Google,0,0.0
2024-04-30,Lucent,0,0.0
2024-04-30,O2C,6,1078.02
2024-04-30,Other,0,0.0
2024-04-30,Policy Chat,0,0.0
2024-04-30,Ring 2,0,0.0
2024-04-30,Roku,0,0.0
2024-04-30,VOXR,0,0.0
2024-04-30,Youtube,3,171.95
2024-04-30,Regal,0,0.0
2024-05-01,Barrington,0,0.0
2024-05-01,Channel Edge,2,387.38
2024-05-01,Google,1,149.51
2024-05-01,Lucent,0,0.0
2024-05-01,O2C,1,158.11
2024-05-01,Other,0,0.0
2024-05-01,Policy Chat,0,0.0
2024-05-01,Ring 2,0,0.0
2024-05-01,Roku,0,0.0
2024-05-01,VOXR,2,363.37
2024-05-01,Youtube,3,218.66
2024-05-01,Regal,0,0.0
2024-05-02,Barrington,1,480.12
2024-05-02,Channel Edge,1,139.47
2024-05-02,Google,0,0.0
2024-05-02,Lucent,0,0.0
2024-05-02,O2C,0,0.0
2024-05-02,Other,0,0.0
2024-05-02,Policy Chat,0,0.0
2024-05-02,Ring 2,1,532.88
2024-05-02,Roku,1,157.97
2024-05-02,VOXR,1,213.16
2024-05-02,Youtube,4,285.47
2024-05-02,Regal,1,269.59
2024-05-03,Barrington,1,458.77
2024-05-03,Channel Edge,0,0.0
2024-05-03,Google,0,0.0
2024-05-03,Lucent,1,327.47
2024-05-03,O2C,0,0.0
2024-05-03,Other,0,0.0
2024-05-03,Policy Chat,0,0.0
2024-05-03,Ring 2,1,472.7
2024-05-03,Roku,0,0.0
2024-05-03,VOXR,1,179.72
2024-05-03,Youtube,0,0.0
2024-05-03,Regal,0,0.0
2024-05-04,Barrington,1,351.37
2024-05-04,Channel Edge,1,198.23
2024-05-04,Google,1,194.36
2024-05-04,Lucent,0,0.0
2024-05-04,O2C,3,496.2
2024-05-04,Other,0,0.0
2024-05-04,Policy Chat,1,50.0
2024-05-04,Ring 2,0,0.0
2024-05-04,Roku,0,0.0
2024-05-04,VOXR,0,0.0
2024-05-04,Youtube,2,173.92
2024-05-04,Regal,0,0.0
2024-05-05,Barrington,0,0.0
2024-05-05,Channel Edge,0,0.0
2024-05-05,Google,0,0.0
2024-05-05,Lucent,0,0.0
2024-05-05,O2C,1,153.1
2024-05-05,Other,0,0.0
2024-05-05,Policy Chat,0,0.0
2024-05-05,Ring 2,0,0.0
2024-05-05,Roku,0,0.0
2024-05-05,VOXR,0,0.0
2024-05-05,Youtube,3,236.41
2024-05-05,Regal,0,0.0
2024-05-06,Barrington,1,465.16
2024-05-06,Channel Edge,0,0.0
2024-05-06,Google,0,0.0
2024-05-06,Lucent,1,333.68
2024-05-06,O2C,0,0.0
2024-05-06,Other,0,0.0
2024-05-06,Policy Chat,0,0.0
2024-05-06,Ring 2,0,0.0
2024-05-06,Roku,0,0.0
2024-05-06,VOXR,0,0.0
2024-05-06,Youtube,5,401.91
2024-05-06,Regal,0,0.0
2024-05-07,Barrington,0,0.0
2024-05-07,Channel Edge,3,519.85
2024-05-07,Google,2,284.66
2024-05-07,Lucent,0,0.0
2024-05-07,O2C,0,0.0
2024-05-07,Other,0,0.0
2024-05-07,Policy Chat,2,100.0
2024-05-07,Ring 2,1,520.01
2024-05-07,Roku,0,0.0
2024-05-07,VOXR,0,0.0
2024-05-07,Youtube,3,162.31
2024-05-07,Regal,0,0.0
2024-05-08,Barrington,1,345.48
2024-05-08,Channel Edge,0,0.0
2024-05-08,Google,1,158.37
2024-05-08,Lucent,0,0.0
2024-05-08,O2C,1,148.23
2024-05-08,Other,0,0.0
2024-05-08,Policy Chat,0,0.0
2024-05-08,Ring 2,0,0.0
2024-05-08,Roku,0,0.0
2024-05-08,VOXR,3,555.42
2024-05-08,Youtube,2,126.27
2024-05-08,Regal,1,234.09
2024-05-09,Barrington,0,0.0
2024-05-09,Channel Edge,1,173.63
2024-05-09,Google,0,0.0
2024-05-09,Lucent,0,0.0
2024-05-09,O2C,2,289.51
2024-05-09,Other,0,0.0
2024-05-09,Policy Chat,0,0.0
2024-05-09,Ring 2,2,1283.86
2024-05-09,Roku,0,0.0
2024-05-09,VOXR,0,0.0
2024-05-09,Youtube,3,202.62
2024-05-09,Regal,1,262.29
2024-05-10,Barrington,0,0.0
2024-05-10,Channel Edge,1,192.92
2024-05-10,Google,1,168.73
2024-05-10,Lucent,1,379.6
2024-05-10,O2C,0,0.0
2024-05-10,Other,0,0.0
2024-05-10,Policy Chat,0,0.0
2024-05-10,Ring 2,0,0.0
2024-05-10,Roku,0,0.0
2024-05-10,VOXR,1,211.15
2024-05-10,Youtube,4,244.42
2024-05-10,Regal,0,0.0
2024-05-11,Barrington,0,0.0
2024-05-11,Channel Edge,0,0.0
2024-05-11,Google,3,434.23
2024-05-11,Lucent,0,0.0
2024-05-11,O2C,1,187.96
2024-05-11,Other,0,0.0
2024-05-11,Policy Chat,0,0.0
2024-05-11,Ring 2,0,0.0
2024-05-11,Roku,1,152.26
2024-05-11,VOXR,0,0.0
2024-05-11,Youtube,5,363.35
2024-05-11,Regal,0,0.0
2024-05-12,Barrington,0,0.0
2024-05-12,Channel Edge,1,207.05
2024-05-12,Google,1,175.46
2024-05-12,Lucent,0,0.0
2024-05-12,O2C,0,0.0
2024-05-12,Other,0,0.0
2024-05-12,Policy Chat,0,0.0
2024-05-12,Ring 2,1,690.36
2024-05-12,Roku,1,146.47
2024-05-12,VOXR,1,229.12
2024-05-12,Youtube,2,168.68
2024-05-12,Regal,0,0.0
2024-05-13,Barrington,1,248.4
2024-05-13,Channel Edge,2,247.51
2024-05-13,Google,0,0.0
2024-05-13,Lucent,0,0.0
2024-05-13,O2C,3,522.92
2024-05-13,Other,0,0.0
2024-05-13,Policy Chat,0,0.0
2024-05-13,Ring 2,1,654.16
2024-05-13,Roku,1,169.65
2024-05-13,VOXR,1,277.48
2024-05-13,Youtube,2,137.0
2024-05-13,Regal,0,0.0
2024-05-14,Barrington,0,0.0
2024-05-14,Channel Edge,0,0.0
2024-05-14,Google,2,351.87
2024-05-14,Lucent,0,0.0
2024-05-14,O2C,2,248.8
2024-05-14,Other,0,0.0
2024-05-14,Policy Chat,1,50.0
2024-05-14,Ring 2,0,0.0
2024-05-14,Roku,0,0.0
2024-05-14,VOXR,1,260.84
2024-05-14,Youtube,2,134.49
2024-05-14,Regal,0,0.0
2024-05-15,Barrington,0,0.0
2024-05-15,Channel Edge,1,242.18
2024-05-15,Google,0,0.0
2024-05-15,Lucent,1,244.28
2024-05-15,O2C,1,160.11
2024-05-15,Other,0,0.0
2024-05-15,Policy Chat,0,0.0
2024-05-15,Ring 2,0,0.0
2024-05-15,Roku,0,0.0
2024-05-15,VOXR,0,0.0
2024-05-15,Youtube,2,105.6
2024-05-15,Regal,0,0.0
2024-05-16,Barrington,0,0.0
2024-05-16,Channel Edge,1,188.03
2024-05-16,Google,0,0.0
2024-05-16,Lucent,1,348.46
2024-05-16,O2C,1,153.39
2024-05-16,Other,0,0.0
2024-05-16,Policy Chat,0,0.0
2024-05-16,Ring 2,0,0.0
2024-05-16,Roku,0,0.0
2024-05-16,VOXR,0,0.0
2024-05-16,Youtube,1,55.27
2024-05-16,Regal,0,0.0
2024-05-17,Barrington,0,0.0
2024-05-17,Channel Edge,0,0.0
2024-05-17,Google,0,0.0
2024-05-17,Lucent,0,0.0
2024-05-17,O2C,1,211.86
2024-05-17,Other,0,0.0
2024-05-17,Policy Chat,0,0.0
2024-05-17,Ring 2,0,0.0
2024-05-17,Roku,0,0.0
2024-05-17,VOXR,1,277.79
2024-05-17,Youtube,3,196.46
2024-05-17,Regal,0,0.0
2024-05-18,Barrington,1,282.83
2024-05-18,Channel Edge,2,445.61
2024-05-18,Google,1,128.56
2024-05-18,Lucent,1,323.85
2024-05-18,O2C,1,217.28
2024-05-18,Other,0,0.0
2024-05-18,Policy Chat,0,0.0
2024-05-18,Ring 2,1,349.91
2024-05-18,Roku,0,0.0
2024-05-18,VOXR,1,243.49
2024-05-18,Youtube,0,0.0
2024-05-18,Regal,0,0.0
2024-05-19,Barrington,0,0.0
2024-05-19,Channel Edge,3,617.82
2024-05-19,Google,1,162.96
2024-05-19,Lucent,0,0.0
2024-05-19,O2C,0,0.0
2024-05-19,Other,0,0.0
2024-05-19,Policy Chat,0,0.0
2024-05-19,Ring 2,1,558.72
2024-05-19,Roku,0,0.0
2024-05-19,VOXR,0,0.0
2024-05-19,Youtube,2,177.72
2024-05-19,Regal,0,0.0
2024-05-20,Barrington,0,0.0
2024-05-20,Channel Edge,1,176.15
2024-05-20,Google,1,128.89
2024-05-20,Lucent,0,0.0
2024-05-20,O2C,1,212.86
2024-05-20,Other,0,0.0
2024-05-20,Policy Chat,0,0.0
2024-05-20,Ring 2,0,0.0
2024-05-20,Roku,0,0.0
2024-05-20,VOXR,0,0.0
2024-05-20,Youtube,3,255.62
2024-05-20,Regal,0,0.0
2024-05-21,Barrington,0,0.0
2024-05-21,Channel Edge,0,0.0
2024-05-21,Google,0,0.0
2024-05-21,Lucent,0,0.0
2024-05-21,O2C,0,0.0
2024-05-21,Other,1,57.67
2024-05-21,Policy Chat,0,0.0
2024-05-21,Ring 2,0,0.0
2024-05-21,Roku,1,150.34
2024-05-21,VOXR,0,0.0
2024-05-21,Youtube,3,179.97
2024-05-21,Regal,0,0.0
2024-05-22,Barrington,0,0.0
2024-05-22,Channel Edge,1,196.93
2024-05-22,Google,0,0.0
2024-05-22,Lucent,0,0.0
2024-05-22,O2C,0,0.0
2024-05-22,Other,0,0.0
2024-05-22,Policy Chat,0,0.0
2024-05-22,Ring 2,0,0.0
2024-05-22,Roku,0,0.0
2024-05-22,VOXR,0,0.0
2024-05-22,Youtube,6,395.69
2024-05-22,Regal,0,0.0
2024-05-23,Barrington,1,299.73
2024-05-23,Channel Edge,1,182.99
2024-05-23,Google,3,533.03
2024-05-23,Lucent,0,0.0
2024-05-23,O2C,2,384.73
2024-05-23,Other,0,0.0
2024-05-23,Policy Chat,0,0.0
2024-05-23,Ring 2,1,526.02
2024-05-23,Roku,0,0.0
2024-05-23,VOXR,0,0.0
2024-05-23,Youtube,4,309.12
2024-05-23,Regal,0,0.0
2024-05-24,Barrington,0,0.0
2024-05-24,Channel Edge,1,227.71
2024-05-24,Google,0,0.0
2024-05-24,Lucent,0,0.0
2024-05-24,O2C,0,0.0
2024-05-24,Other,1,91.65
2024-05-24,Policy Chat,1,62.52
2024-05-24,Ring 2,0,0.0
2024-05-24,Roku,0,0.0
2024-05-24,VOXR,0,0.0
2024-05-24,Youtube,0,0.0
2024-05-24,Regal,0,0.0
2024-05-25,Barrington,0,0.0
2024-05-25,Channel Edge,2,305.34
2024-05-25,Google,0,0.0
2024-05-25,Lucent,1,279.95
2024-05-25,O2C,0,0.0
2024-05-25,Other,0,0.0
2024-05-25,Policy Chat,0,0.0
2024-05-25,Ring 2,0,0.0
2024-05-25,Roku,0,0.0
2024-05-25,VOXR,0,0.0
2024-05-25,Youtube,3,217.45
2024-05-25,Regal,1,321.05
2024-05-26,Barrington,1,333.16
2024-05-26,Channel Edge,1,173.08
2024-05-26,Google,0,0.0
2024-05-26,Lucent,0,0.0
2024-05-26,O2C,2,471.72
2024-05-26,Other,0,0.0
2024-05-26,Policy Chat,0,0.0
2024-05-26,Ring 2,1,492.39
2024-05-26,Roku,0,0.0
2024-05-26,VOXR,2,562.48
2024-05-26,Youtube,4,287.49
2024-05-26,Regal,0,0.0
2024-05-27,Barrington,0,0.0
2024-05-27,Channel Edge,0,0.0
2024-05-27,Google,1,165.29
2024-05-27,Lucent,1,270.8
2024-05-27,O2C,0,0.0
2024-05-27,Other,0,0.0
2024-05-27,Policy Chat,0,0.0
2024-05-27,Ring 2,0,0.0
2024-05-27,Roku,1,175.25
2024-05-27,VOXR,2,514.72
2024-05-27,Youtube,0,0.0
2024-05-27,Regal,0,0.0
2024-05-28,Barrington,0,0.0
2024-05-28,Channel Edge,1,170.69
2024-05-28,Google,1,144.08
2024-05-28,Lucent,0,0.0
2024-05-28,O2C,0,0.0
2024-05-28,Other,0,0.0
2024-05-28,Policy Chat,0,0.0
2024-05-28,Ring 2,1,429.11
2024-05-28,Roku,0,0.0
2024-05-28,VOXR,1,303.83
2024-05-28,Youtube,3,227.65
2024-05-28,Regal,0,0.0
2024-05-29,Barrington,0,0.0
2024-05-29,Channel Edge,0,0.0
2024-05-29,Google,0,0.0
2024-05-29,Lucent,0,0.0
2024-05-29,O2C,1,177.34
2024-05-29,Other,0,0.0
2024-05-29,Policy Chat,0,0.0
2024-05-29,Ring 2,1,482.69
2024-05-29,Roku,0,0.0
2024-05-29,VOXR,1,236.47
2024-05-29,Youtube,1,62.15
2024-05-29,Regal,0,0.0
2024-05-30,Barrington,3,1032.19
2024-05-30,Channel Edge,1,127.31
2024-05-30,Google,2,261.93
2024-05-30,Lucent,1,332.41
2024-05-30,O2C,0,0.0
2024-05-30,Other,0,0.0
2024-05-30,Policy Chat,1,69.32
2024-05-30,Ring 2,0,0.0
2024-05-30,Roku,1,237.65
2024-05-30,VOXR,1,232.22
2024-05-30,Youtube,1,70.34
2024-05-30,Regal,0,0.0
2024-05-31,Barrington,1,368.59
2024-05-31,Channel Edge,0,0.0
2024-05-31,Google,3,332.6
2024-05-31,Lucent,0,0.0
2024-05-31,O2C,1,203.74
2024-05-31,Other,0,0.0
2024-05-31,Policy Chat,0,0.0
2024-05-31,Ring 2,1,518.31
2024-05-31,Roku,0,0.0
2024-05-31,VOXR,0,0.0
2024-05-31,Youtube,0,0.0
2024-05-31,Regal,0,0.0
2024-06-01,Barrington,0,0.0
2024-06-01,Channel Edge,1,232.27
2024-06-01,Google,0,0.0
2024-06-01,Lucent,1,251.78
2024-06-01,O2C,0,0.0
2024-06-01,Other,0,0.0
2024-06-01,Policy Chat,0,0.0
2024-06-01,Ring 2,1,579.91
2024-06-01,Roku,0,0.0
2024-06-01,VOXR,1,308.81
2024-06-01,Youtube,6,570.26
2024-06-01,Regal,1,258.04
2024-06-02,Barrington,0,0.0
2024-06-02,Channel Edge,2,415.41
2024-06-02,Google,0,0.0
2024-06-02,Lucent,1,270.43
2024-06-02,O2C,1,161.53
2024-06-02,Other,0,0.0
2024-06-02,Policy Chat,0,0.0
2024-06-02,Ring 2,0,0.0
2024-06-02,Roku,0,0.0
2024-06-02,VOXR,1,260.82
2024-06-02,Youtube,2,135.56
2024-06-02,Regal,0,0.0
2024-06-03,Barrington,1,387.41
2024-06-03,Channel Edge,0,0.0
2024-06-03,Google,2,310.25
2024-06-03,Lucent,1,198.04
2024-06-03,O2C,3,566.18
2024-06-03,Other,0,0.0
2024-06-03,Policy Chat,0,0.0
2024-06-03,Ring 2,0,0.0
2024-06-03,Roku,0,0.0
2024-06-03,VOXR,0,0.0
2024-06-03,Youtube,6,459.51
